Continent,Species Distribution,Status,Order,FAMILY,Genus,Species,binomial,Unique ID,LogMass,Combined Mass (g),Comments: endangerment,Ref for Mass,IUCN status,Total Length,tail length,Ref for Length,comment,comment,trophic,ref for trophic,habitat mode
Insular,sinaloa (Mexico) to Guianas_ s Brazil_ N Argentina_ and Peru_ Trinidad_ Greater and Lesser Antilles_ s Bahamas,extant,Chiroptera,Noctilionidae,Noctilio,leporinus,Noctilio leporinus,Insular_extant_sinaloa (Mexico) to Guianas_ s Brazil_ N Argentina_ and Peru_ Trinidad_ Greater and Lesser Antilles_ s Bahamas_Noctilio leporinus,1.736,54.45,,261,,,,,,,piscivore,t2,volant
Insular,Coast of Sonora and Baja California (Mexico)_ cheifly on small islands,extant,Chiroptera,Vespertilionidae,Myotis,vivesi,Myotis vivesi,Insular_extant_Coast of Sonora and Baja California (Mexico)_ cheifly on small islands_Myotis vivesi,1.398,25,,153,,,,,,,piscivore,t2,volant
Insular,NW Peru_ W Ecuador_ Puna Isl (Ecuador),extant,Chiroptera,Vespertilionidae,Eptesicus,innoxius,Eptesicus innoxius,Insular_extant_NW Peru_ W Ecuador_ Puna Isl (Ecuador)_Eptesicus innoxius,-999,-999,,-999,,,,,,,Ainsect,t3,
Insular,n Ethiopia and islands in the Red sea,extant,Chiroptera,Rhinolophidae,Asellia,patrizii,Asellia patrizii,Insular_extant_n Ethiopia and islands in the Red sea_Asellia patrizii,-999,-999,,-999,,,,,,,ainsect,t1,
Insular,Liberia_ Ivory Coast_ Ghana_ Togo_ Benin_ Rio Muni and Bioko (Equatorial Guinea) Zaire,extant,Chiroptera,Molossidae,Mops,spurrelli,Mops spurrelli,Insular_extant_Liberia_ Ivory Coast_ Ghana_ Togo_ Benin_ Rio Muni and Bioko (Equatorial Guinea) Zaire_Mops spurrelli,-999,-999,,-999,,,,,,,ainsect,t1,
Insular,Trinidad,extant,Rodentia,Muridae,Nectomys,palmipes,Nectomys palmipes,Insular_extant_Trinidad_Nectomys palmipes,-999,-999,,-999,,,,,,,Ginsect/frug ,t3,
Insular,Biak-Supiori_ Japen_ Owi,extant,Rodentia,Muridae,Rattus,jobiensis,Rattus jobiensis,Insular_extant_Biak-Supiori_ Japen_ Owi_Rattus jobiensis,2.58,380,,110,LR,,,,uk,,,,
Insular,Burma_ s China_ Thailand_ Laos_ Vietnam_ W Malaysia,extant,Chiroptera,Rhinolophidae,Aselliscus,stoliczkanus,Aselliscus stoliczkanus,Insular_extant_Burma_ s China_ Thailand_ Laos_ Vietnam_ W Malaysia_Aselliscus stoliczkanus,0.69,4.9,,153,,,,,,,,,
Insular,New Guinea,extant,Diprotodontia,Pseudocheiridae,Pseudocheirus,caroli,Pseudocheirus caroli,Insular_extant_New Guinea_Pseudocheirus caroli,2.643,440,females: 440,151,DD,,,,,,,,
Insular,New Guinea,extant,Rodentia,Muridae,Conilurus,penicillatus,Conilurus penicillatus,Insular_extant_New Guinea_Conilurus penicillatus,2.186,153.5,females: head-body 193_ tail 171_ hindfoot 48_ ear 22,59,weight taken from Australia,,,,,,,,
Insular,Madagascar,extinct,Primates,Daubentoniidae,Daubentonia,robusta,Daubentonia robusta,Insular_extinct_Madagascar_Daubentonia robusta,4,10000,subfossils: 2.5-5 times larger than D. madagascariensis,150,,,,,,,,,
Insular,SE Asia Sumatra and Java adjacent small islands,extant,Chiroptera,Pteropodidae,Macroglossus,sobrinus,Macroglossus sobrinus,Insular_extant_SE Asia Sumatra and Java adjacent small islands_Macroglossus sobrinus,1.345,22.133,,153,,,,,,,,,
Insular,Iriomote Isl (Ryukyu Isls),extant,Chiroptera,Rhinolophidae,Rhinolophus,imaizumii,Rhinolophus imaizumii,Insular_extant_Iriomote Isl (Ryukyu Isls)_Rhinolophus imaizumii,-999,-999,,-999,,,,,,,,,
Insular,N Northern territory_ N and E Queensland_ N and W western asutralia_ e new south wales and victoria (australia)_ new guniea,extant,Chiroptera,Vespertilionidae,Nyctophilus,gouldi,Nyctophilus gouldi,Insular_extant_N Northern territory_ N and E Queensland_ N and W western asutralia_ e new south wales and victoria (australia)_ new guniea_Nyctophilus gouldi,1,10,,153,,,,,,,,,
Insular,Hispaniola,historical,Rodentia,Capromyidae,Plagiodontia,araeum,Plagiodontia araeum,Insular_historical_Hispaniola_Plagiodontia araeum,-999,-999,,-999,,,,,,,,,
Insular,Philippines,extant,Rodentia,Muridae,Apomys,insignis,Apomys insignis,Insular_extant_Philippines_Apomys insignis,1.476,29.9,,60,,,,,,,,,
Insular,New Guinea_ Kei Isls_ Trobriand isls,extant,Chiroptera,Emballonuridae,Emballonura,beccarii,Emballonura beccarii,Insular_extant_New Guinea_ Kei Isls_ Trobriand isls_Emballonura beccarii,0.623,4.2,,153,,,,,,,,,
Insular,Inida (including Sikkim)_ Nepal_ Burma_ Sri Lnka_ S China_ Taiwan_ Vietnam_ Laos_ Thailand_ Malay Peninsula_ Borneo_ Sumatra_ java and bali,extant,Chiroptera,Rhinolophidae,Rhinolophus,luctus,Rhinolophus luctus,Insular_extant_Inida (including Sikkim)_ Nepal_ Burma_ Sri Lnka_ S China_ Taiwan_ Vietnam_ Laos_ Thailand_ Malay Peninsula_ Borneo_ Sumatra_ java and bali_Rhinolophus luctus,1.519,33,,257,,,,,,,,,
Insular,Maldive Islands_ India (include Andaman Isl)_ Sri Lanka_ Pakistan_ Burma_ Tsinghai (China),extant,Chiroptera,Pteropodidae,Pteropus,giganteus,Pteropus giganteus,Insular_extant_Maldive Islands_ India (include Andaman Isl)_ Sri Lanka_ Pakistan_ Burma_ Tsinghai (China)_Pteropus giganteus,2.905,804.171,,153,,,,,,,,,
Insular,Philippines_ Panay_ Concepcion,historical,Chiroptera,Pteropodidae,Acerodon,lucifer,Acerodon lucifer,Insular_historical_Philippines_ Panay_ Concepcion_Acerodon lucifer,-999,-999,,-999,,,,,,,,,
Insular,Sumatra_ Borneo,extant,Rodentia,Muridae,Niviventer,rapit,Niviventer rapit,Insular_extant_Sumatra_ Borneo_Niviventer rapit,1.938,86.75,,60,,,,,,,,,
Insular,NW_ S and E india_ pakistan_ perhaps Taiwan,extant,Chiroptera,Vespertilionidae,Pipistrellus,dormeri,Pipistrellus dormeri,Insular_extant_NW_ S and E india_ pakistan_ perhaps Taiwan_Pipistrellus dormeri,0.837,6.867,,153,,,,,,,,,
Insular,Cedros Isls._ Baja California,extant,Rodentia,Muridae,Neotoma,bryanti,Neotoma bryanti,Insular_extant_Cedros Isls._ Baja California_Neotoma bryanti,2.26,182,,98,EN,,,,,,,,
Insular,New Guinea,extant,Dasyuromorphia,Dasyuridae,Phascolosorex,doriae,Phascolosorex doriae,Insular_extant_New Guinea_Phascolosorex doriae,2.226,168.306,unknown,151,DD,,,,regression_ males: head-body 183 (154-226)_ tail: 173 (154-191)_ hindfoot: 34.3 (30-41)_ females: head-body: 168 (152-195)_ tail: 161 (152-170)_ hindfoot: 32.1 (31-33),,,,
Insular,Indonesia,extant,Carnivora,Felidae,Prionailurus,bengalensis,Prionailurus bengalensis,Insular_extant_Indonesia_Prionailurus bengalensis,3.519,3300,Added in by KJ and ME,68_ 118,,,,,,,,,
Insular,Palawan and Luzon (Philippines),extant,Chiroptera,Rhinolophidae,Rhinolophus,anderseni,Rhinolophus anderseni,Insular_extant_Palawan and Luzon (Philippines)_Rhinolophus anderseni,-999,-999,,-999,,,,,,,,,
Insular,Sri Lanka,extant,Rodentia,Muridae,Golunda,ellioti,Golunda ellioti,Insular_extant_Sri Lanka_Golunda ellioti,1.813,65,,117,,,,,,,,,
Insular,New Guinea,extant,Rodentia,Muridae,Macruromys,major,Macruromys major,Insular_extant_New Guinea_Macruromys major,2.544,350,females: 350,151,EN,,,,,,,,
Insular,Philippines,extant,Rodentia,Muridae,Archboldomys,luzonensis,Archboldomys luzonensis,Insular_extant_Philippines_Archboldomys luzonensis,1.549,35.4,habitat loss,121,EN,,,,,,,,
Insular,Cuba,extant,Rodentia,Capromyidae,Mysateles,prehensilis,Mysateles prehensilis,Insular_extant_Cuba_Mysateles prehensilis,-999,-999,,-999,,,,,,,,,
Insular,Taiwan,extant,Rodentia,Muridae,Niviventer,coxingi,Niviventer coxingi,Insular_extant_Taiwan_Niviventer coxingi,-999,-999,,-999,LR,,,,,,,,
Insular,Sumatra,extant,Insectivora,Soricidae,Chimarrogale,sumatrana,Chimarrogale sumatrana,Insular_extant_Sumatra_Chimarrogale sumatrana,-999,-999,habitat loss_ restricted range,-999,CR,,,,,,,,
Insular,Borneo_ Java,extant,Insectivora,Soricidae,Crocidura,monticola,Crocidura monticola,Insular_extant_Borneo_ Java_Crocidura monticola,0.82,6.6,,60,,,,,,,,,
Insular,Afghanistan_ N India_ Burma_ Thailand_ Saechwan and Yunnan (China)_ W Malaysia_ Sumatra,extant,Chiroptera,Rhinolophidae,Rhinolophus,lepidus,Rhinolophus lepidus,Insular_extant_Afghanistan_ N India_ Burma_ Thailand_ Saechwan and Yunnan (China)_ W Malaysia_ Sumatra_Rhinolophus lepidus,0.756,5.7,,153,,,,,,,,,
Insular,Biak and Owii Isls (in Geelvink Bay),extant,Chiroptera,Pteropodidae,Dobsonia,emersa,Dobsonia emersa,Insular_extant_Biak and Owii Isls (in Geelvink Bay)_Dobsonia emersa,2.291,195.5,,153,,,,,,,,,
Insular,Tonga Isls_ Tongatapu Isl,extant,Chiroptera,Pteropodidae,Pteropus,tonganus,Pteropus tonganus,Insular_extant_Tonga Isls_ Tongatapu Isl_Pteropus tonganus,2.622,418.333,,153,,,,,,,,,
Insular,Philippines,extant,Chiroptera,Emballonuridae,Saccolaimus,pluto,Saccolaimus pluto,Insular_extant_Philippines_Saccolaimus pluto,-999,-999,,-999,,,,,,,,,
Insular,New Guinea,extinct,Diprotodontia,Diprotodontidae,Maokopia,ronaldi,Maokopia ronaldi,Insular_extinct_New Guinea_Maokopia ronaldi,5,100000,found Kelangurr Cave & West Baliem River (41500 +- 1500 ybp),151,,,,,,,,,
Insular,Indonesia,extant,Dasyuromorphia,Dasyuridae,Murexia,longicaudata,Murexia longicaudata,Insular_extant_Indonesia_Murexia longicaudata,2.145,139.5,,60,,,,,,larger than P. dorsalis,,,
Insular,Philippines,extant,Rodentia,Muridae,Carpomys,melanurus,Carpomys melanurus,Insular_extant_Philippines_Carpomys melanurus,-999,-999,unknown,-999,DD,,,,,,,,
Insular,Lesser Antilles from Anguilla to St Vincent and Barbados. Fossils known from Puerto Rico,extant,Chiroptera,Phyllostomidae,Monophyllus,plethodon,Monophyllus plethodon,Insular_extant_Lesser Antilles from Anguilla to St Vincent and Barbados. Fossils known from Puerto Rico_Monophyllus plethodon,1.17,14.807,,153,,,,,,,,,
Insular,Sakhalin Isl._ Russia,extant,Insectivora,Soricidae,Sorex,unguiculatus,Sorex unguiculatus,Insular_extant_Sakhalin Isl._ Russia_Sorex unguiculatus,0.996,9.9,,60,,,,,,,,,
Insular,Waigo Isl (off west end of New Guinea),extant,Chiroptera,Pteropodidae,Dobsonia,beauforti,Dobsonia beauforti,Insular_extant_Waigo Isl (off west end of New Guinea)_Dobsonia beauforti,2.201,159.014,,153,,,,,,,,,
Insular,Sulawesi_ Indonesia,extant,Rodentia,Muridae,Margaretamys,beccarii,Margaretamys beccarii,Insular_extant_Sulawesi_ Indonesia_Margaretamys beccarii,1.847,70.35,,60,,,,,,,,,
Insular,New Guinea,extant,Rodentia,Muridae,Pogonomys,loriae,Pogonomys loriae,Insular_extant_New Guinea_Pogonomys loriae,1.98,95.4,males: 94.4 (53-122)_ females: 96.4 (70-128),151,,,,,,,,,
Insular,Java,extant,Insectivora,Soricidae,Crocidura,minuta,Crocidura minuta,Insular_extant_Java_Crocidura minuta,-999,-999,,-999,DD,,,,,,,,
Insular,Sumatra to Philippines_ New Guinea and Lesser Sundas,extant,Chiroptera,Rhinolophidae,Rhinolophus,arcuatus,Rhinolophus arcuatus,Insular_extant_Sumatra to Philippines_ New Guinea and Lesser Sundas_Rhinolophus arcuatus,0.942,8.75,,153,,,,,,,,,
Insular,Tamaulipas and Ja_isco (Mexico) to NW Peru_ N Argentina and Brazil_ Trinidad_ cuba,extant,Chiroptera,Molossidae,Nyctinomops,laticaudatus,Nyctinomops laticaudatus,Insular_extant_Tamaulipas and Ja_isco (Mexico) to NW Peru_ N Argentina and Brazil_ Trinidad_ cuba_Nyctinomops laticaudatus,1.087,12.217,,153,,,,,,,,,
Insular,Madagascar,extant,Insectivora,Tenrecidae,Echinops,telfairi,Echinops telfairi,Insular_extant_Madagascar_Echinops telfairi,2.255,180,Added in by KJ and ME,68,,,,,,,,,
Insular,New Guinea,extant,Rodentia,Muridae,Melomys,rufescens,Melomys rufescens,Insular_extant_New Guinea_Melomys rufescens,1.779,60.1,males: 60.4 (42-80)_ females: 59.8 (37-102),151,,,,,,,,,
Insular,Puerto Rico,historical,Rodentia,Heptaxodontidae,Elasmodontomys,obliquus,Elasmodontomys obliquus,Insular_historical_Puerto Rico_Elasmodontomys obliquus,4.137,13700,,145,,,,,,,,,
Insular,Madagascar,extant,Primates,Lemuridae,Lemur,catta,Lemur catta,Insular_extant_Madagascar_Lemur catta,3.462,2900,hunting_ persecution_ habitat loss,68,VU,,,,,,,,
Insular,,extant,Carnivora,Mustelidae,Melogale,everetti,Melogale everetti,Insular_extant__Melogale everetti,3.176,1500,habitat loss,203,VU,,,,,,,,
Insular,New Guinea,extinct,Dasyuromorphia,Thylacinidae,Thylacinus,sp.,Thylacinus sp.,Insular_extinct_New Guinea_Thylacinus sp.,4.477,30000,extinct before 2000 ybp_ made it to holocene_ Australian weight for T. cynocephalus,151,,,,,,,,,
Insular,Madacascar,extant,Rodentia,Muridae,Pogonomys,loriae,Pogonomys loriae,Insular_extant_Madacascar_Pogonomys loriae,1.978,95,Added in by KJ and ME,68,,,,,,,,,
Insular,New Guinea,extant,Diprotodontia,Phalangeridae,Strigocuscus,gymnotis,Strigocuscus gymnotis,Insular_extant_New Guinea_Strigocuscus gymnotis,3.432,2705,males: 3000 (1500-4850)_ females: 2410 (1800-3000),151,called Phalanger gymnotis in mammals of New Guinea,,,,,,,,
Insular,Sulawesi,extant,Artiodactyla,Bovidae,Bubalus,quarlesi,Bubalus quarlesi,Insular_extant_Sulawesi_Bubalus quarlesi,5.176,150000,hunting_ habitat loss_ pathogens/parasites,136,EN,,,,,,,,
Insular,Cuba & Isla Juventud,extant,Rodentia,Echimyidae,Boromys,offella,Boromys offella,Insular_extant_Cuba & Isla Juventud_Boromys offella,-999,-999,,-999,,,,,,,,,
Insular,Mentawai Archipelago_ Indonesia,extant,Rodentia,Muridae,Maxomys,pagensis,Maxomys pagensis,Insular_extant_Mentawai Archipelago_ Indonesia_Maxomys pagensis,2.292,196,,60,LR,,,,,,,,
Insular,Borneo,extant,Rodentia,Sciuridae,Callosciurus,prevostii,Callosciurus prevostii,Insular_extant_Borneo_Callosciurus prevostii,2.509,322.92,,118_ 123_ 257,,,,,,,,,
Insular,Sumatra_ Indonesia,extant,Rodentia,Muridae,Rattus,annandalei,Rattus annandalei,Insular_extant_Sumatra_ Indonesia_Rattus annandalei,2.371,234.7,,60,,,,,,,,,
Insular,Cuba_ Jamaica_ Hispaniola_ Puerto Rico_ Bahamas and Cayman Isls,extant,Chiroptera,Phyllostomidae,Erophylla,sezekorni,Erophylla sezekorni,Insular_extant_Cuba_ Jamaica_ Hispaniola_ Puerto Rico_ Bahamas and Cayman Isls_Erophylla sezekorni,1.199,15.8,,153,,,,,,,,,
Insular,Philippines,extant,Rodentia,Muridae,Rattus,exulans,Rattus exulans,Insular_extant_Philippines_Rattus exulans,1.74,55,,118,,,,,,,,,
Insular,Philippines,extant,Rodentia,Muridae,Rhynchomys,soricoides,Rhynchomys soricoides,Insular_extant_Philippines_Rhynchomys soricoides,2.272,187,,60,,,,,,,,,
Insular,New Guinea,extant,Rodentia,Muridae,Pogonomys,championi,Pogonomys championi,Insular_extant_New Guinea_Pogonomys championi,1.703,50.45,males: 49.4 (40-66)_ females: 51.5 (41-59),151,,,,,,,,,
Insular,Indonesia,extant,Carnivora,Viverridae,Paguma,larvata,Paguma larvata,Insular_extant_Indonesia_Paguma larvata,3.633,4300,Added in by KJ and ME,68_ 118,,,,,,,,,
Insular,Buru_ Amboina_ Seram (Indonesia)_ Bismarck Arch (Papua New Guinea) nearby islands_ perhaps Timor Isls (Indonesia),extant,Chiroptera,Pteropodidae,Pteropus,temmincki,Pteropus temmincki,Insular_extant_Buru_ Amboina_ Seram (Indonesia)_ Bismarck Arch (Papua New Guinea) nearby islands_ perhaps Timor Isls (Indonesia)_Pteropus temmincki,2.398,250,,153,,,,,,,,,
Insular,Cuba_ jamaica_ Hispaniola_ Providencia isl (Colombia),extant,Chiroptera,Natalidae,Natalus,micropus,Natalus micropus,Insular_extant_Cuba_ jamaica_ Hispaniola_ Providencia isl (Colombia)_Natalus micropus,-999,-999,,-999,,,,,,,,,
Insular,Borneo,extant,Primates,Cercopithecidae,Macaca,fascicularis,Macaca fascicularis,Insular_extant_Borneo_Macaca fascicularis,3.677,4750,hunting_ habitat loss,118,LR,,,,,,,,
Insular,Brazil_ Guianas_ Venezuela_ Trindad_ Colombia_ Ecuador_ peru_ Bolivia,extant,Chiroptera,Phyllostomidae,Sturnira,tildae,Sturnira tildae,Insular_extant_Brazil_ Guianas_ Venezuela_ Trindad_ Colombia_ Ecuador_ peru_ Bolivia_Sturnira tildae,1.381,24.04,,153,,,,,,,,,
Insular,New Guinea,extant,Dasyuromorphia,Dasyuridae,Planigale,novaeguineae,Planigale novaeguineae,Insular_extant_New Guinea_Planigale novaeguineae,1.173,14.9,males,151,smallest dasyurid in New Guinea,,,,,,,,
Insular,Sri Lanka,extant,Rodentia,Sciuridae,Funambulus,sublineatus,Funambulus sublineatus,Insular_extant_Sri Lanka_Funambulus sublineatus,1.851,70.938,,132,,,,,,,,,
Insular,Solomon Isls_ Santa Cruz Isls_ Vanikoro Isl,extant,Chiroptera,Pteropodidae,Pteropus,tuberculatus,Pteropus tuberculatus,Insular_extant_Solomon Isls_ Santa Cruz Isls_ Vanikoro Isl_Pteropus tuberculatus,-999,-999,,-999,,,,,,,,,
Insular,Madagascar,extant,Rodentia,Muridae,Eliurus,webbi,Eliurus webbi,Insular_extant_Madagascar_Eliurus webbi,1.875,75,habitat loss,150,LR,,,,,,,,
Insular,Seychelle Is_ Aldabra Isl Comoro Isls_ Mafia Isl (off Tanzania),extant,Chiroptera,Pteropodidae,Pteropus,seychellensis,Pteropus seychellensis,Insular_extant_Seychelle Is_ Aldabra Isl Comoro Isls_ Mafia Isl (off Tanzania)_Pteropus seychellensis,2.66,457,,153,,,,,,,,,
Insular,New Guinea,extant,Rodentia,Muridae,Melomys,gracilis,Melomys gracilis,Insular_extant_New Guinea_Melomys gracilis,-999,-999,males: head-body 137.5 (135-140)_ tail 180 (175-195)_ hindfoot: 30_ ear: 18_ females: head-body 135.5 (131-140)_ tail: 177.5 (175-180)_ hindfoot: 29 (27-31)_ ear 17.3 (17-17.5),151,,,,,,,,,
Insular,New Guinea,extant,Rodentia,Muridae,Chiruromys,forbesi,Chiruromys forbesi,Insular_extant_New Guinea_Chiruromys forbesi,2.022,105.15,males: head-body 148 (146-150)_ tail 227 (211-235)_ hindfoot 33.7 (31-37)_ ear 14.3 (12-16)_ females:  141 (137-145)_ tail 225_ hindfoot 31 (30-32)_ ear 13.5 (11-16),110,larger than other spp. Of Chiruomys.  Chiruromys lamia is much smaller,,,,,,,,
Insular,Japen Isl (off NW New Guinea),extant,Chiroptera,Pteropodidae,Pteropus,pohlei,Pteropus pohlei,Insular_extant_Japen Isl (off NW New Guinea)_Pteropus pohlei,2.535,343,,153,,,,,,,,,
Insular,Sulawesi_ Indonesia,extant,Rodentia,Sciuridae,Rubrisciurus,rubriventer,Rubrisciurus rubriventer,Insular_extant_Sulawesi_ Indonesia_Rubrisciurus rubriventer,-999,-999,,-999,,,,,,,,,
Insular,Maldive Isls New Guniea through Indonesia to Vietman and Thialand and adjacent islands_ Solomon Isls_ Philippines,extant,Chiroptera,Pteropodidae,Pteropus,hypomelanus,Pteropus hypomelanus,Insular_extant_Maldive Isls New Guniea through Indonesia to Vietman and Thialand and adjacent islands_ Solomon Isls_ Philippines_Pteropus hypomelanus,2.63,426.25,,259,,,,,,,,,
Insular,Cuba_ Isle of Pines_ Hispaniola,extant,Chiroptera,Phyllostomidae,Phyllonycteris,poeyi,Phyllonycteris poeyi,Insular_extant_Cuba_ Isle of Pines_ Hispaniola_Phyllonycteris poeyi,-999,-999,,-999,,,,,,,,,
Insular,Madagascar,extant,Rodentia,Muridae,Eliurus,minor,Eliurus minor,Insular_extant_Madagascar_Eliurus minor,1.574,37.5,25-50g,150,,,,,,,,,
Insular,Szechwan and Yunnan to Kiangsu (China)_ Hong Kong_ N thailand,extant,Chiroptera,Vespertilionidae,Myotis,chinensis,Myotis chinensis,Insular_extant_Szechwan and Yunnan to Kiangsu (China)_ Hong Kong_ N thailand_Myotis chinensis,1.623,42,,60,,,,,,,,,
Insular,,extant,Peramelemorphia,Peroryctidae,Echymipera,kalubu,Echymipera kalubu,Insular_extant__Echymipera kalubu,2.842,695,Added in by KJ and ME,-999,,,,,,,,,
Insular,New Guinea,extinct,Diprotodontia,Diprotodontidae,Kolopsis,watutense,Kolopsis watutense,Insular_extinct_New Guinea_Kolopsis watutense,5.477,300000,syn. Zygomaturus nimborensia_ uncertain ageƒthought to be Pleistocene_ 200-400 kg,151,,,,,,,,,
Insular,New Guinea,extant,Diprotodontia,Petauridae,Petaurus,abidi,Petaurus abidi,Insular_extant_New Guinea_Petaurus abidi,2.444,278,males: 328 (324-332)_ females: 228 ,151,,,,,,,,,
Insular,Indonesia,extant,Peramelemorphia,Peroryctidae,Rhynchomeles,prattorum,Rhynchomeles prattorum,Insular_extant_Indonesia_Rhynchomeles prattorum,-999,-999,restricted range,-999,DD,,,,,,,,
Insular,DEntrecasteaux Isls_ Trobriand Isls_ Bismarck and Louisiade Archs. (Papua New Guniea) Solomon Isl and small islands off the north coast of New Guinea,extant,Chiroptera,Pteropodidae,Nyctimene,major,Nyctimene major,Insular_extant_DEntrecasteaux Isls_ Trobriand Isls_ Bismarck and Louisiade Archs. (Papua New Guniea) Solomon Isl and small islands off the north coast of New Guinea_Nyctimene major,2.018,104.153,,153,,,,,,,,,
Insular,Indonesia,extant,Rodentia,Muridae,Tateomys,rhinogradoides,Tateomys rhinogradoides,Insular_extant_Indonesia_Tateomys rhinogradoides,1.918,82.8,,60,VU,,,,,,,,
Insular,Balabac_ Palawan_ Busuanga Isl (Philippines),extant,Chiroptera,Pteropodidae,Acerodon,leucotis,Acerodon leucotis,Insular_extant_Balabac_ Palawan_ Busuanga Isl (Philippines)_Acerodon leucotis,-999,-999,,-999,,,,,,,,,
Insular,Borneo,extant,Rodentia,Muridae,Maxomys,alticola,Maxomys alticola,Insular_extant_Borneo_Maxomys alticola,1.954,90,,257,EN,,,,,,,,
Insular,N Sulawesi (Indonesia),extant,Chiroptera,Rhinolophidae,Hipposideros,inexpectatus,Hipposideros inexpectatus,Insular_extant_N Sulawesi (Indonesia)_Hipposideros inexpectatus,-999,-999,,-999,,,,,,,,,
Insular,Flores Island_ Indonesia,extant,Rodentia,Muridae,Papagomys,armandvillei,Papagomys armandvillei,Insular_extant_Flores Island_ Indonesia_Papagomys armandvillei,-999,-999,,-999,VU,,,,,,,,
Insular,Sri Lanka,extant,Artiodactyla,Cervidae,Cervus,unicolor,Cervus unicolor,Insular_extant_Sri Lanka_Cervus unicolor,5.205,160413.333,,132,,,,,,,,,
Insular,Java,extant,Rodentia,Muridae,Mus,vulcani,Mus vulcani,Insular_extant_Java_Mus vulcani,1.305,20.2,,60,LR,,,,,,,,
